"transcript.id"	"transcript.type"	"total.reads"	"aligned.max"	"alignment.mid"	"alignment.min"	"alignment.score"	"adjusted.score"
ENST00000387372.1	Mt_tRNA	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000228284.5	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000444202.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000476371.1	protein_coding	1	1	0	0	1.0	8363.0
ENST00000360270.6	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000531978.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000375654.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000357628.5	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000375401.5	protein_coding	18	12	4	2	0.011757837102931332	98.33079169181472
ENST00000367679.4	protein_coding	4	3	1	0	0.3333333333333333	2787.6666666666665
ENST00000231368.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000399799.2	protein_coding	14	13	1	0	1.81895387572029E-5	0.15211911262648786
ENST00000296792.6	protein_coding	11	10	1	0	3.895070195938966E-4	3.257447204863757
ENST00000618441.2	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000007708.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000541323.1	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000396777.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000211998.6	protein_coding	2	1	1	0	1.0	8363.0
ENST00000339697.4	protein_coding	8	7	1	0	0.007773205304069501	65.00731595793324
ENST00000437366.2	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000225655.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000242248.7	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000043402.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000366766.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000382159.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000376925.5	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000568282.1	protein_coding	2	1	1	0	1.0	8363.0
ENST00000372455.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000431526.3	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000267836.8	protein_coding	1	1	0	0	1.0	8363.0
ENST00000392318.5	protein_coding	13	11	1	1	6.378883074508741E-4	5.33465991521166
ENST00000536163.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000288266.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000419554.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000262348.6	protein_coding	7	6	1	0	0.0205761316872428	172.0781893004115
ENST00000430710.5	protein_coding	6	4	2	0	0.3004115226337449	2512.3415637860085
ENST00000204005.11	protein_coding	1	1	0	0	1.0	8363.0
ENST00000260956.6	protein_coding	9	8	1	0	0.002895900015241579	24.218411827465328
ENST00000407969.3	protein_coding	2	1	1	0	1.0	8363.0
ENST00000322776.8	protein_coding	1	1	0	0	1.0	8363.0
ENST00000442396.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000290858.8	protein_coding	1	1	0	0	1.0	8363.0
ENST00000455511.5	protein_coding	12	12	0	0	5.645029269476762E-6	0.047209379780634164
ENST00000332035.8	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000255784.5	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000356714.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000337907.5	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000380502.5	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000540746.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000372718.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000261593.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000611957.2	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000326181.8	protein_coding	5	4	1	0	0.13580246913580246	1135.716049382716
ENST00000359246.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000505803.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000265537.5	protein_coding	12	12	0	0	5.645029269476762E-6	0.047209379780634164
ENST00000454497.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000618156.2	protein_coding	1	1	0	0	1.0	8363.0
ENST00000375787.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000367559.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000233084.5	protein_coding	29	23	5	1	1.5129905588007403E-6	0.01265314004325059
ENST00000442383.1	lincRNA	1	1	0	0	1.0	8363.0
ENST00000615879.2	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000258960.4	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000563902.1	protein_coding	1	1	0	0	1.0	8363.0
ENST00000357365.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000321265.7	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000308167.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000302182.5	protein_coding	7	4	2	1	0.5198902606310014	4347.842249657065
ENST00000331314.8	protein_coding	2	1	1	0	1.0	8363.0
ENST00000313899.9	protein_coding	22	21	1	0	4.301957986188662E-9	3.597727463849578E-5
ENST00000614102.2	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000270861.7	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000416007.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000260810.7	protein_coding	9	9	0	0	1.5241579027587258E-4	1.2746532540771225
ENST00000261366.7	protein_coding	24	16	4	4	0.0025784504413864325	21.563581041314734
ENST00000361445.6	protein_coding	16	14	2	0	3.5751852040019496E-5	0.29899273861068304
ENST00000261509.8	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000268379.6	protein_coding	23	21	1	1	3.374647042499106E-8	2.8222173216420023E-4
ENST00000316836.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000360426.6	protein_coding	6	5	1	0	0.053497942386831275	447.40329218106996
ENST00000371160.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000306869.4	protein_coding	2	1	1	0	1.0	8363.0
ENST00000017003.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000204549.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000317613.8	protein_coding	1	1	0	0	1.0	8363.0
ENST00000428468.3	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000187762.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000011898.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000366993.5	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000370152.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000580018.3	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000369849.6	protein_coding	4	3	1	0	0.3333333333333333	2787.6666666666665
ENST00000428192.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000380648.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000354570.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000261233.6	protein_coding	2	1	1	0	1.0	8363.0
ENST00000375712.3	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000613099.2	protein_coding	9	9	0	0	1.5241579027587258E-4	1.2746532540771225
ENST00000376840.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000450142.4	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000246957.7	protein_coding	21	20	1	0	1.2332279560407497E-8	1.031348539636879E-4
ENST00000515712.1	processed_pseudogene	1	1	0	0	1.0	8363.0
ENST00000341356.7	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000388789.4	processed_transcript	1	1	0	0	1.0	8363.0
ENST00000361565.6	protein_coding	6	5	1	0	0.053497942386831275	447.40329218106996
ENST00000403162.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000344626.6	protein_coding	6	5	1	0	0.053497942386831275	447.40329218106996
ENST00000216361.6	protein_coding	7	7	0	0	0.0013717421124828531	11.4718792866941
ENST00000376004.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000265631.7	protein_coding	8	7	1	0	0.007773205304069501	65.00731595793324
ENST00000374550.5	protein_coding	9	7	1	1	0.024843773814967232	207.76848041457097
ENST00000306749.2	protein_coding	229	209	11	9	4.984839789158989E-75	4.168821515673662E-71
ENST00000554589.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000307731.1	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000536306.3	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000361828.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000303991.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000216121.9	protein_coding	5	4	1	0	0.13580246913580246	1135.716049382716
ENST00000266674.7	protein_coding	6	5	1	0	0.053497942386831275	447.40329218106996
ENST00000320602.9	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000373855.3	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000282041.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000355610.6	protein_coding	8	8	0	0	4.572473708276177E-4	3.8239597622313672
ENST00000362031.6	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000002829.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000322536.5	protein_coding	10	10	0	0	5.080526342529086E-5	0.4248844180257074
ENST00000389484.5	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000409252.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000259154.6	protein_coding	9	9	0	0	1.5241579027587258E-4	1.2746532540771225
ENST00000351870.5	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000389231.7	protein_coding	18	17	1	0	2.8651040188016487E-7	0.002396086490923819
ENST00000389805.6	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000393909.4	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000339399.4	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000418115.3	protein_coding	20	15	3	2	5.020978640084263E-4	4.199044436702469
ENST00000395064.2	protein_coding	1	1	0	0	1.0	8363.0
ENST00000536831.3	protein_coding	7	7	0	0	0.0013717421124828531	11.4718792866941
ENST00000255304.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000367296.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000314606.6	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000223369.2	protein_coding	1	1	0	0	1.0	8363.0
ENST00000380265.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000394127.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000524552.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000545377.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000595618.3	protein_coding	2	1	1	0	1.0	8363.0
ENST00000380492.5	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000525451.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000406948.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000264758.9	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000303586.9	protein_coding	1	1	0	0	1.0	8363.0
ENST00000376257.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000441448.4	protein_coding	5	3	1	1	0.6296296296296297	5265.592592592593
ENST00000340648.5	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000392782.3	protein_coding	5	4	1	0	0.13580246913580246	1135.716049382716
ENST00000216254.6	protein_coding	20	16	3	1	7.523350165406456E-5	0.629177774332942
ENST00000606162.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000299957.8	protein_coding	1	1	0	0	1.0	8363.0
ENST00000601043.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000297151.6	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000377811.3	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000430055.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000284727.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000411809.4	protein_coding	8	7	1	0	0.007773205304069501	65.00731595793324
ENST00000393085.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000409790.3	protein_coding	2	1	1	0	1.0	8363.0
ENST00000262811.8	protein_coding	1	1	0	0	1.0	8363.0
ENST00000550367.1	protein_coding	8	7	1	0	0.007773205304069501	65.00731595793324
ENST00000341116.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000585124.3	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000240316.4	protein_coding	7	5	2	0	0.13580246913580246	1135.716049382716
ENST00000407418.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000513986.1	protein_coding	1	1	0	0	1.0	8363.0
ENST00000349780.6	protein_coding	11	10	1	0	3.895070195938966E-4	3.257447204863757
ENST00000330394.2	protein_coding	1	1	0	0	1.0	8363.0
ENST00000336148.7	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000279230.8	protein_coding	1	1	0	0	1.0	8363.0
ENST00000368863.4	protein_coding	11	11	0	0	1.6935087808430286E-5	0.1416281393419025
ENST00000329153.7	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000395505.4	protein_coding	2	1	1	0	1.0	8363.0
ENST00000510979.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000274364.8	protein_coding	1	1	0	0	1.0	8363.0
ENST00000277865.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000332262.7	protein_coding	7	7	0	0	0.0013717421124828531	11.4718792866941
ENST00000203001.4	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000379562.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000379825.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000371410.3	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000376137.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000408019.3	protein_coding	2	1	1	0	1.0	8363.0
ENST00000315985.7	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000357067.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000372945.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000429770.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000356357.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000369155.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000064778.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000305885.2	protein_coding	8	7	1	0	0.007773205304069501	65.00731595793324
ENST00000357602.5	protein_coding	8	8	0	0	4.572473708276177E-4	3.8239597622313672
ENST00000394234.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000305632.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000328257.10	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000399100.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000332810.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000054950.3	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000302503.5	protein_coding	9	9	0	0	1.5241579027587258E-4	1.2746532540771225
ENST00000449049.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000221486.4	protein_coding	6	3	2	1	0.8765432098765432	7330.530864197531
ENST00000566866.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000275766.1	protein_coding	1	1	0	0	1.0	8363.0
ENST00000261499.6	protein_coding	2	1	1	0	1.0	8363.0
ENST00000622082.2	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000307877.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000491306.3	protein_coding	13	13	0	0	1.8816764231589208E-6	0.015736459926878055
ENST00000484457.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000340370.7	protein_coding	18	18	0	0	7.743524375139592E-9	6.47590943492924E-5
ENST00000332395.6	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000295951.5	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000329967.8	protein_coding	1	1	0	0	1.0	8363.0
ENST00000342505.4	protein_coding	16	16	0	0	6.969171937625632E-8	5.828318491436316E-4
ENST00000611250.2	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000344519.8	protein_coding	1	1	0	0	1.0	8363.0
ENST00000218388.6	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000443173.3	protein_coding	2	1	1	0	1.0	8363.0
ENST00000377419.1	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000334121.8	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000156471.7	protein_coding	22	20	2	0	9.263549530259585E-8	7.747106472156091E-4
ENST00000294168.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000544249.2	protein_coding	1	1	0	0	1.0	8363.0
ENST00000397496.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000394091.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000373559.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000282892.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000559991.1	protein_coding	1	1	0	0	1.0	8363.0
ENST00000370763.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000415930.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000265990.8	protein_coding	7	5	2	0	0.13580246913580246	1135.716049382716
ENST00000323853.7	protein_coding	136	122	8	6	2.8628219078205534E-42	2.3941779615103287E-38
ENST00000592381.1	lincRNA	1	1	0	0	1.0	8363.0
ENST00000261531.9	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000296503.7	protein_coding	12	9	2	1	0.011566664973157887	96.73201917051941
ENST00000333651.8	protein_coding	1	1	0	0	1.0	8363.0
ENST00000527958.3	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000592524.3	protein_coding	2	1	1	0	1.0	8363.0
ENST00000621267.2	protein_coding	1	1	0	0	1.0	8363.0
ENST00000324096.6	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000354619.7	protein_coding	2	1	1	0	1.0	8363.0
ENST00000545482.3	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000336314.6	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000372289.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000327031.6	protein_coding	15	15	0	0	2.0907515812876897E-7	0.001748495547430895
ENST00000001008.5	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000541036.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000293328.5	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000334801.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000286070.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000361983.4	protein_coding	12	12	0	0	5.645029269476762E-6	0.047209379780634164
ENST00000566722.1	processed_pseudogene	1	1	0	0	1.0	8363.0
ENST00000238789.7	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000330452.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000368865.6	protein_coding	17	14	2	1	1.398248196418956E-4	1.1693549666651728
ENST00000253925.9	protein_coding	4	3	1	0	0.3333333333333333	2787.6666666666665
ENST00000272732.8	protein_coding	1	1	0	0	1.0	8363.0
ENST00000371269.5	protein_coding	4	3	1	0	0.3333333333333333	2787.6666666666665
ENST00000558720.3	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000340513.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000488137.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000376745.6	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000367595.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000311765.3	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000409959.5	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000216027.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000221233.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000302362.8	protein_coding	1	1	0	0	1.0	8363.0
ENST00000251089.4	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000366695.3	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000589210.3	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000262812.6	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000579303.3	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000490680.3	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000392090.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000254810.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000347635.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000282007.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000306306.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000331483.6	protein_coding	21	21	0	0	2.8679719907924413E-10	2.3984849758997186E-6
ENST00000372396.3	protein_coding	8	8	0	0	4.572473708276177E-4	3.8239597622313672
ENST00000084795.7	protein_coding	9	9	0	0	1.5241579027587258E-4	1.2746532540771225
ENST00000372811.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000344721.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000355387.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000220849.7	protein_coding	10	9	1	0	0.001066910531931108	8.922572778539855
ENST00000369763.4	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000429544.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000340766.7	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000309244.6	protein_coding	9	9	0	0	1.5241579027587258E-4	1.2746532540771225
ENST00000395325.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000276390.4	protein_coding	10	9	1	0	0.001066910531931108	8.922572778539855
ENST00000520810.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000445951.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000327044.6	protein_coding	9	7	2	0	0.024843773814967232	207.76848041457097
ENST00000449193.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000375571.5	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
